nombre,lat,lon,Abandoned,Administration,Agrarian,Alcohol,Antiques,Apartments,Appliance,Art,Arts Centre,Atm,Baby Goods,Bag,Bakery,Bakery Vegan Bakery Vegan,Baking Oven,Bank,Bar,Barn,Bathroom Furnishing,Beauty,Bed,Beverages,Bicycle,Bicycle Rental,Bicycle Rental;Toilets,Bookmaker,Books,Boutique,Bridge,Bridleway,Buil,Building Materials,Bus Station,Bus Stop,Busway,Butcher,Cabinet Maker,Cafe,Cake,Candles,Cannabis,Car,Car Parts,Car Rental,Car Repair,Car Wash,Carpet,Casino,Chapel,Charity,Cheese,Chemist,Childcare,Chocolate,Church,Cinema,Civic,Clinic,Clothes,Coffee,Collector,College,Commercial,Community Centre,Computer,Confectionery,Conference Centre,Construction,Convenience,Copyshop,Corridor,Cosmetics,Courthouse,Craft,Crematorium,Curtain,Cycleway,Dairy,Deli,Dentist,Department Store,Desechables,Detached,Doctors,Doityourself,Dojo,Driving School,Dry Cleaning,E-Cigarette,Electrical,Electronics,Elevator,Erotic,Events Venue,Exhibition Centre,Fabric,Farm,Farmacia,Fashion Accessories,Fast Food,Fincanon & Cia,Fire Station,Fishing,Flooring,Florist,Food,Food Court,Footway,Frame,Frozen Food,Fuel,Funeral Directors,Funeral Hall,Furniture,Garage,Garages,Garden Centre,Gas,Gatehouse,General,Gift,Glaziery,Golf,Government,Grandstand,Greengrocer,Greenhouse,Grocery,Hairdresser,Handicraft,Hangar,Hardware,Health Food,Hearing Aids,Herbalist,Hifi,Hobby,Hospital,Hotel,House,Household,Household Linen,Houseware,Hut,Ice Cream,Industrial,Interior Decoration,Internet Cafe,Jewelry,Juice Bar,Kindergarten,Kiosk,Kitchen,Ladder,Language School,Laundry,Leather,Library,Licorera,Lighting,Living Street,Locksmith,Lottery,Love Hotel,Mall,Marketplace,Massage,Medical Supply,Mensajería Y Domicilios,Mobile Phone,Monastery,Money Lender,Money Transfer,Mortuary,Motorcycle,Motorcycle Parking,Motorcycle Repair,Music,Music School,Musical Instrument,Newsagent,Nightclub,No,Nursing Home,Nutrition Supplements,Office,Optician,Outbuilding,Outdoor,Paga Todo,Paint,Park,Parking,Parking Entrance,Party,Pasta,Pastry,Path,Pawnbroker,Payment Centre,Payment Terminal,Pedestrian,Perfumery,Pet,Pet Grooming,Pharmacy,Photo,Photo Studio,Pitch,Place Of Worship,Planetarium,Platform,Police,Pool,Posgrados Universidad Santo Tomas,Post Office,Pottery,Primary,Primary Link,Printer Ink,Printing,Proposed,Pub,Public,Public Bath,Public Building,Raceway,Radiotechnics,Recycling,Religion,Repair,Residential,Residential;Yes,Restaurant,Retail,Roof,Ruins,School,Scrapyard,Seafood,Second Hand,Secondary,Secondary Link,Semidetached House,Service,Services,Sewing,Shed,Shelter,Shoes,Social Centre,Social Facility,Spices,Sports,Sports Centre,Sports Hall,Stadium,Station,Stationery,Steps,Storage Rental,Storage Tank,Studio,Supermarket,Swimming Pool,Tailor,Tattoo,Taxi,Tea,Tecnologia,Telecommunication,Temple,Terrace,Tertiary,Tertiary Link,Theatre,Ticket,Tiles,Tobacco,Toilets,Townhall,Toys,Track,Trade,Train Station,Transportation,Travel Agency,Trunk,Trunk Link,Tyres,Unclassified,University,Vacant,Variety Store,Vehicle Inspection,Veterinary,Video,Video Games,Warehouse,Watches,Water Tank,Water Tower,Wholesale,Window Blind,Wine,Yes,tipo
KOI BY WATAKUSHI,4.695682,-74.03129,0,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,15,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,11,0,1,0,0,2,3,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,94,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,4,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,2,0,1,0,9,0,0,6,2,0,0,0,0,0,0,0,79,14,0,0,0,0,0,0,0,0,0,0,0,0,102,0,51,7,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,326,ZonaOtrosBares
WATAKUSHI,4.667277,-74.053449,0,0,0,4,0,133,1,2,0,0,0,1,11,0,0,3,17,0,0,5,4,0,4,0,0,0,3,0,2,0,0,0,0,14,0,2,0,33,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,72,0,0,0,8,1,0,2,0,7,10,2,1,1,0,0,0,0,12,0,0,0,2,0,1,0,0,0,0,1,0,1,3,0,6,0,0,1,0,0,3,22,0,0,0,0,0,0,0,167,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,17,0,0,2,0,0,1,0,0,3,5,2,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,1,0,1,0,1,0,0,1,0,4,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,36,5,1,2,0,0,7,0,0,0,0,2,7,0,0,0,3,2,0,0,21,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,0,118,147,0,0,2,0,0,1,54,2,0,44,0,0,0,0,7,0,0,0,2,0,0,0,0,1,8,1,0,0,7,0,3,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,3,305,ZonaOtrosBares
CAFE ILLY 87,4.672879,-74.053933,0,0,0,2,0,122,0,0,0,0,0,0,6,0,0,3,8,0,1,4,1,0,1,0,0,0,2,0,0,0,0,0,0,11,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,23,0,0,0,14,0,0,0,0,5,12,2,0,0,0,0,0,1,9,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,19,0,0,0,1,1,0,0,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13,0,0,3,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,22,2,1,1,0,0,18,0,0,1,0,3,0,0,0,0,1,0,1,1,11,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,97,0,64,35,0,0,0,0,0,0,42,1,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,3,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,412,ZonaOtrosBares
PIAZZA  PRAVDA,4.667565,-74.053938,0,0,0,4,0,121,1,2,0,0,0,1,12,0,0,3,17,0,0,5,4,0,4,0,0,0,3,0,2,0,0,0,0,14,0,2,0,33,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,71,0,0,0,9,1,0,2,0,7,10,2,1,1,0,0,0,0,12,0,0,0,2,0,1,0,0,0,0,1,0,1,4,0,6,0,0,1,0,0,3,22,0,0,0,0,0,0,0,168,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,18,0,0,3,0,0,1,0,0,3,5,2,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,1,0,4,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,35,6,1,2,0,0,9,0,0,0,0,2,7,0,0,0,3,2,0,0,21,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,118,137,0,0,2,0,0,1,55,2,0,56,0,0,0,0,7,0,0,0,2,0,0,0,0,1,8,1,0,0,7,0,3,1,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,3,336,ZonaOtrosBares
LUNA RESTAURANTE,4.667275,-74.053801,0,0,0,4,0,125,1,2,0,0,0,1,12,0,0,3,17,0,0,5,4,0,4,0,0,0,3,0,2,0,0,0,0,13,0,2,0,32,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,72,0,0,0,8,1,0,2,0,7,10,2,1,1,0,0,0,0,12,0,0,0,2,0,1,0,0,0,0,1,0,1,3,0,6,0,0,1,0,0,3,22,0,0,0,0,0,0,0,170,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,2,0,0,18,0,0,3,0,0,1,0,0,3,5,2,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,1,0,4,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,37,6,1,2,0,0,9,0,0,0,0,2,7,0,0,0,3,2,0,0,21,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,0,122,143,0,0,2,0,0,1,55,2,0,55,0,0,0,0,7,0,0,0,2,0,0,0,0,1,8,1,0,0,7,0,3,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,1,2,0,0,0,0,1,0,0,0,0,0,3,324,ZonaOtrosBares
RESTAURANTE WOK,4.694427,-74.031725,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,10,0,1,0,0,2,2,1,4,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,98,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,4,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,6,2,0,0,0,0,0,0,0,80,16,0,0,0,0,0,0,0,0,0,0,0,0,93,0,51,7,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,301,ZonaOtrosBares
HAMBURGUESAS DEL RODEO,4.600385,-74.074055,0,0,0,1,0,6,0,0,1,0,0,0,7,0,0,0,10,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,4,4,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,23,1,3,0,0,0,11,3,5,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,1,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,3,0,1,0,0,0,0,3,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,37,0,0,0,7,2,0,4,6,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,53,0,77,12,0,0,4,0,0,0,0,0,0,65,0,0,0,0,7,0,0,0,2,0,0,0,0,0,4,0,0,0,5,0,1,0,0,0,0,0,0,0,34,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,730,ZonaOtrosBares
PESQUERA JARAMILLO SUC. CHICO,4.676143,-74.047995,0,0,0,1,0,128,0,0,0,0,1,0,3,0,0,1,6,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,0,13,0,2,0,22,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,7,0,0,0,7,0,0,0,0,1,11,2,0,0,0,0,0,1,7,0,1,0,2,0,7,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,10,2,0,1,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,65,27,1,0,0,0,0,0,76,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,348,ZonaOtrosBares
LA BIFERIA S.A.,4.694656,-74.0316,0,0,0,0,0,21,0,0,0,0,0,0,5,0,0,0,3,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,11,0,1,0,0,2,2,1,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,91,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,4,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,2,0,1,0,8,0,0,6,2,0,0,0,0,0,0,0,75,16,0,0,0,0,0,0,0,0,0,0,0,0,99,0,51,7,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,304,ZonaOtrosBares
GALERIA CAFE LIBRO RESTAURANTE BAR,4.67533,-74.048113,0,0,0,1,0,146,0,0,0,0,1,0,3,0,0,1,6,0,0,4,0,0,1,0,0,0,2,0,0,0,0,0,0,15,0,1,0,22,0,0,0,4,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,1,7,0,0,0,7,0,0,0,0,3,10,2,0,0,0,0,0,1,7,0,1,0,2,0,7,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,0,0,11,2,0,1,0,2,0,0,0,0,0,0,0,0,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,71,27,1,0,0,0,0,0,70,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,285,ZonaOtrosBares
RISTORANTE BELLINI,4.668226,-74.054222,0,0,0,4,0,113,0,2,0,0,0,1,9,0,0,3,17,0,0,5,4,0,4,0,0,0,3,0,1,0,0,0,0,14,0,2,0,31,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,70,0,0,0,11,1,0,2,0,8,12,2,1,1,0,0,0,0,13,0,0,0,2,0,1,0,0,0,0,1,0,1,5,0,6,0,0,1,0,0,3,20,0,0,0,0,0,0,0,162,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,18,0,0,3,0,0,1,0,0,3,5,2,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,32,6,1,2,0,0,12,0,0,0,0,2,0,0,0,0,3,2,0,0,19,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77,0,113,120,0,0,0,0,0,1,56,2,0,58,0,0,0,0,6,0,0,0,2,0,0,0,0,2,8,1,0,0,6,0,3,2,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,3,372,ZonaOtrosBares
RESTAURANTE TRATTORIA BELLINI,4.616312,-74.069246,0,0,1,1,1,16,0,0,1,0,0,2,6,0,0,1,5,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,4,7,0,0,0,29,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,19,0,1,0,0,11,14,2,3,0,2,0,0,0,12,0,1,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,21,0,0,226,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,6,0,0,2,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,7,0,0,0,0,4,0,0,0,0,8,0,0,0,6,1,1,8,3,1,0,1,0,0,1,0,38,14,0,0,0,0,0,0,0,0,0,0,0,0,106,0,81,5,0,0,2,0,0,0,29,1,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,6,0,1,0,0,0,0,0,0,0,22,4,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,648,ZonaOtrosBares
ARACATACA COLOMBIAN STEAKHOUSE,4.601969,-74.071741,0,0,0,1,0,14,0,0,1,0,0,1,9,0,0,0,23,0,0,2,0,3,0,0,0,0,14,0,0,0,0,0,2,10,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,35,0,0,0,16,0,5,0,0,1,14,7,6,1,0,0,0,0,5,0,1,0,2,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,41,0,0,0,0,1,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,4,0,0,1,1,0,2,1,0,1,2,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,1,0,0,0,0,8,0,8,12,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,13,0,1,0,0,4,0,0,0,0,0,0,0,0,0,31,0,0,0,7,3,0,6,3,0,0,0,0,0,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0,83,0,91,31,0,0,5,0,0,0,3,0,0,93,0,0,0,0,8,0,0,0,3,0,0,0,0,1,1,0,0,0,8,0,2,1,0,0,0,0,0,0,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,0,2,0,0,0,1,0,0,0,0,0,0,0,829,ZonaOtrosBares
LA MAR CEBICHERIA PERUANA,4.696066,-74.030172,0,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,15,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,2,0,1,0,8,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,72,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,1,0,10,0,0,9,2,0,0,0,0,0,0,0,73,12,0,0,0,0,0,0,0,0,0,0,0,0,88,0,53,7,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,327,ZonaOtrosBares
DON JEDIONDO SOPITAS Y PARRILLA,4.589972,-74.124156,0,0,0,0,0,13,1,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,16,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,6,0,22,0,0,0,0,0,7,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,239,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,39,0,1,0,9,0,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,3,2,1,0,0,0,0,0,55,5,0,123,0,0,0,0,2,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,5,2,1,0,0,0,0,0,1,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,ZonaOtrosBares
CREPES Y WAFFLES S A  RESTAURANTE ATLANTIS PLAZA,4.666343,-74.05546,0,0,0,4,1,78,1,1,0,0,0,1,12,0,0,3,17,0,0,5,4,0,4,0,0,0,3,0,2,0,0,0,0,10,0,1,0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,66,0,0,1,10,1,1,2,0,4,9,4,1,1,0,0,0,0,12,0,0,0,2,0,0,0,0,0,0,1,0,1,7,0,6,0,0,2,0,0,3,24,0,0,0,0,0,0,1,179,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,19,0,0,3,0,0,1,0,0,3,3,1,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,5,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,30,7,1,2,0,0,9,0,0,0,0,2,7,0,0,0,5,2,0,0,22,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77,0,126,133,0,0,2,0,0,1,50,2,0,75,0,0,0,0,6,0,0,0,2,0,0,0,0,1,8,2,0,1,6,0,3,1,0,1,0,0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,7,1,2,0,0,0,0,1,0,0,0,0,0,2,389,ZonaOtrosBares
CREPES Y WAFFLES S A  PLAZA DE LAS AMERICAS,4.6173,-74.136128,0,0,0,0,0,48,0,0,0,0,0,0,1,0,0,2,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0,2,4,0,0,0,12,1,1,0,0,2,3,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,3,0,1,0,0,1,0,0,114,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,7,1,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,70,0,31,0,4,0,2,0,0,0,0,0,0,76,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,1,0,0,8,0,1,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,ZonaOtrosBares
CREPES Y WAFFLES S A  RESTAURANTE CALLE 73,4.657399,-74.05601,0,0,0,0,0,36,0,1,0,0,0,0,5,0,0,2,4,0,0,3,0,1,3,0,0,0,1,0,0,0,0,0,1,23,0,0,0,27,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,17,0,0,0,0,0,3,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,17,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0,3,4,0,0,2,0,0,0,0,15,4,0,0,0,0,1,0,0,0,0,0,0,0,57,0,63,5,4,0,8,0,0,0,26,1,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,0,0,1,0,0,0,0,0,0,25,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,187,ZonaOtrosBares
