Localidad,Tipo de propiedad,Direccion,latitud,longitud
USAQUEN,EDIFICIO,AK15#119-70 PLUS CENTRO DOS Bogota Colombia,4.7307503,-74.04055
USAQUEN,EDIFICIO MULTIFAMILIAR,CL147#12-91 TORRES DEL SOCORRO Bogota Colombia,4.7271562,-74.0366909
USAQUEN,EDIFICIO,CL127B#12-17 LOS URAPANES Bogota Colombia,4.7101807,-74.0590862
USAQUEN,EDIFICIO,CL123#7-51 KAIWA 123 Bogota Colombia,4.6986644,-74.0309073
USAQUEN,EDIFICIO,CL134B#9A-44 CAMELIAS III Bogota Colombia,4.714271399999999,-74.03333479999999
USAQUEN,EDIFICIO,KR22#106B-27 MARBELLA Bogota Colombia,4.6944425,-74.0541073
USAQUEN,EDIFICIO,CL145#19-96 KORAL PH Bogota Colombia,4.7267921,-74.046901
USAQUEN,EDIFICIO,KR7H#148-89 EMMANUEL Bogota Colombia,4.7480405,-74.11934
USAQUEN,CONJUNTO RESIDENCIAL,KR10#128-70 PORTALES DEL COUNTRY  1 ETAPA  Bogota Colombia,4.7095197,-74.03498189999999
USAQUEN,CONJUNTO RESIDENCIAL,AK19#131A-60 PARQUES DEL COUNTRY Bogota Colombia,4.7159558,-74.0470639
USAQUEN,EDIFICIO,AK15#119-10 ALMIRANTE Bogota Colombia,4.699088000000001,-74.042822
USAQUEN,EDIFICIO,KR12#116-20 EL OLIVAR Bogota Colombia,4.695738,-74.0390998
USAQUEN,EDIFICIO,KR22#118-54 LA FLORESTA DE SANTA BARBARA  Bogota Colombia,4.7003735,-74.052954
USAQUEN,EDIFICIO,KR11#121-31 MUISCA Bogota Colombia,4.699565499999999,-74.03479659999999
USAQUEN,EDIFICIO,KR11A#121-32 PLAYA BLANCA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO RESIDENCIAL,CL107A#7-61 SANTA ANA 107A Bogota Colombia,4.6882615,-74.0391983
USAQUEN,EDIFICIO,CL125#19-89 CALLE 125 Bogota Colombia,4.7044499,-74.04991439999999
USAQUEN,EDIFICIO,CL146#17-58 SANTA CATALINA Bogota Colombia,4.6501548,-74.14234669999999
USAQUEN,EDIFICIO,KR12#135D-43 EL CARACOL Bogota Colombia,4.718191099999999,-74.0381894
USAQUEN,EDIFICIO,KR14#116-29 VENECIA Bogota Colombia,4.5927121,-74.1379427
USAQUEN,EDIFICIO,CL121#7-30 CALLE 121 Bogota Colombia,4.6980809,-74.0310731
USAQUEN,EDIFICIO,KR21#144-60 ARKHE Bogota Colombia,4.726596799999999,-74.0479081
USAQUEN,CONJUNTO MULTIFAMILIAR,KR18A#137-68 LA CASCADA Bogota Colombia,4.645283699999999,-74.0650271
USAQUEN,EDIFICIO,CL115#11A-27 OBELISCO Bogota Colombia,4.5766815,-74.1037846
USAQUEN,CONJUNTO RESIDENCIAL,KR20#160-25 BALCONES DEL PARQUE Bogota Colombia,4.705556,-74.0302012
USAQUEN,EDIFICIO,KR21#118-80 LA BOHEME Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL145A#19-91 CAPRI Bogota Colombia,4.7275749,-74.0457451
USAQUEN,PROYECTO,KR15#145A-31 NEO 145 Bogota Colombia,4.727730500000001,-74.0415517
USAQUEN,EDIFICIO,CL127B#7B-41 BELLA SUIZA ANA MARIA Bogota Colombia,4.7047549,-74.0300345
USAQUEN,EDIFICIO,CL12#138-54 SAN FIERRO II Bogota Colombia,4.719118,-74.03779899999999
USAQUEN,EDIFICIO,KR18A#100-10 AQUIMIN Bogota Colombia,4.6978331,-74.04667289999999
USAQUEN,EDIFICIO,KR21#137-05 ACUARELA Bogota Colombia,4.7219769,-74.0489008
USAQUEN,EDIFICIO,KR19A#101-42 PLATINO NAVARRA Bogota Colombia,4.6872871,-74.052562
USAQUEN,CONJUNTO RESIDENCIAL,KR13#140-55  LOS GERANIOS Bogota Colombia,4.727805099999999,-74.04045239999999
USAQUEN,EDIFICIO,KR14B#118-22 STREET 118 Bogota Colombia,4.4851163,-74.1105779
USAQUEN,EDIFICIO,CL104#14-52 EL RECUERDO Bogota Colombia,4.631418,-74.08655499999999
USAQUEN,EDIFICIO,CL103#18A-27 SUAZA CHICO Bogota Colombia,4.6884672,-74.05101669999999
USAQUEN,CONJUNTO RESIDENCIAL,AK9#168-80 ALICANTE Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,TV3A#110A-08 SANTA ANA 110 Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,KR22#122-68 TORRE 122 Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,CONJUNTO RESIDENCIAL,KR13C#165-86 QUINTAS DE ARANJUEZ PRIMERA ETAPA  Bogota Colombia,4.744035,-74.03370699999999
USAQUEN,AGRUPACIÓN DE VIVIENDA,CL144#13-84 LA REFORMA II Bogota Colombia,4.7066055,-74.0714222
USAQUEN,EDIFICIO,CL121#18B-44 CASA QUINTA DEL BOSQUE Bogota Colombia,4.6023021,-74.0694753
USAQUEN,EDIFICIO,TV15#127-59 LA ESPERANZA Bogota Colombia,4.6545987,-74.0645273
USAQUEN,EDIFICIO,KR18C#122-28 AMARU 122 Bogota Colombia,4.7019667,-74.0483775
USAQUEN,CENTRO,AK7#119-14 MEDICO DE LA SABANA Bogota Colombia,4.60733,-74.08350999999999
USAQUEN,EDIFICIO,CL127CBis#7-37 ANTHAL  Bogota Colombia,4.7057069,-74.0297674
USAQUEN,EDIFICIO,CL145A#19-54 COVA DIRIA Bogota Colombia,4.688285599999999,-74.0469498
USAQUEN,EDIFICIO,KR10A#120-30 ERA 2003 A Bogota Colombia,4.6986104,-74.0342156
USAQUEN,EDIFICIO,KR21#102-12 PARQUES DEL CHICO Bogota Colombia,4.7312189,-74.0472501
USAQUEN,CONJUNTO RESIDENCIAL,CL135#7-41  LA ALAMEDA TORRE III Bogota Colombia,4.7284309,-74.077129
USAQUEN,EDIFICIO,CL145A#19-48 AVILA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,KR21#114-20 EL CEREZO Bogota Colombia,4.6876475,-74.0544063
USAQUEN,EDIFICIO,KR13A#111-49 VERDECCHIA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL127Bis#20-46 PALMAS DE LA CALLEJA Bogota Colombia,4.7065862,-74.0487713
USAQUEN,CONJUNTO RESIDENCIAL,CL161#12B-30 LAS ORQUIDEAS PH Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,AC116#15B-26 CENTRO EMPRESARIAL OSVAR Bogota Colombia,4.6970887,-74.04439889999999
USAQUEN,CONJUNTO RESIDENCIAL,KR15#135-15 CHICALA Bogota Colombia,4.6248723,-74.1819781
USAQUEN,EDIFICIO,KR21#104A-18 CERETTO DEL PARQUE Bogota Colombia,4.6918818,-74.05347689999999
USAQUEN,EDIFICIO,KR12#127-63 KAROLINA COUNTRY CLUB  Bogota Colombia,4.7096632,-74.0422939
USAQUEN,CONJUNTO,CL173#18-60 PARQUE 175 CLUB RESIDENCIAL Bogota Colombia,4.753559,-74.0409136
USAQUEN,CONJUNTO,CL144#19-71 AGRUPACION VIVIENDA LAS PLAZUELAS Bogota Colombia,4.7223177,-74.03499250000002
USAQUEN,EDIFICIO,KR9B#117A-58 INGRUMA III Bogota Colombia,4.6872775,-74.0813196
USAQUEN,EDIFICIO,CL186#7A-06  TERRAZA 186 PH Bogota Colombia,4.7628793,-74.028392
USAQUEN,EDIFICIO,CL146#7F-70 TORRE NOGAL PLAZA Bogota Colombia,4.6594852,-74.0508735
USAQUEN,CONJUNTO RESIDENCIAL,KR7B#138-39 LOMA LINDA Bogota Colombia,4.6477632,-74.0522714
USAQUEN,CONJUNTO RESIDENCIAL,KR11C#122-41 SANTABARBARA NORTE MZ M UNIDAD 2 Bogota Colombia,4.6978127,-74.037944
USAQUEN,EDIFICIO,KR17#113-22 SENDEROS DEL PARQUE Bogota Colombia,4.7511198,-74.1016788
USAQUEN,EDIFICIO,KR19A#103A-08 MURO DE PIEDRA Bogota Colombia,4.6440222,-74.0577132
USAQUEN,EDIFICIO,KR8#127C-48 MONDSEE Bogota Colombia,4.7061943,-74.0318942
USAQUEN,EDIFICIO,KR17A#102-58AD1AD SIENA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL123#7-07 FORTALEZA REAL Bogota Colombia,4.7036636,-74.0554394
USAQUEN,EDIFICIO,KR14A#102-25 HIGH PARK Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL104#14-38 MARGONVIYA II Bogota Colombia,4.6882834,-74.045552
USAQUEN,AGRUPACIÓN DE VIVIENDA,CL127D#21-80 CALLEJA 2000 Bogota Colombia,4.7114354,-74.0512361
USAQUEN,EDIFICIO,CL122#11B-51 LOS SAUCES Bogota Colombia,4.7006345,-74.0370842
USAQUEN,EDIFICIO,CL103#21-52 SHANKARA Bogota Colombia,4.6893772,-74.0545394
USAQUEN,EDIFICIO,CL127A#13-20 LOS CAMBULOS Bogota Colombia,4.705738,-74.039301
USAQUEN,EDIFICIO,AV9#124-20 OFICINAS GRUPO7 TORRE 124 Bogota Colombia,4.700928999999999,-74.032664
USAQUEN,CONJUNTO RESIDENCIAL,KR7A#146-23 ABACO Bogota Colombia,4.716596,-74.029628
USAQUEN,EDIFICIO,AK15#134A-25 RAVENA Bogota Colombia,4.7172414,-74.04293849999999
USAQUEN,EDIFICIO,KR12#127B-93 Bellohorizonte Bogota Colombia,4.7081266,-74.03953229999999
USAQUEN,EDIFICIO,CL127#18-11 ZEBRA 127 Bogota Colombia,4.7218795,-74.0969471
USAQUEN,EDIFICIO,CL145#22-35 CONJUNTO RESIDENCIAL EL ALCAZAR Bogota Colombia,4.4734177,-74.1243137
USAQUEN,EDIFICIO,KR13#101-81 GUALANDAY Bogota Colombia,4.637732,-74.065503
USAQUEN,EDIFICIO,KR6#116-55 USACA Bogota Colombia,4.694715,-74.03151129999999
USAQUEN,EDIFICIO,CL109#20-10 MOLINOS DE SAN PATRICIO Bogota Colombia,4.6959365,-74.0520181
USAQUEN,EDIFICIO,KR22#120-66 VERSALLES PLAZA Bogota Colombia,4.7019901,-74.0525832
USAQUEN,EDIFICIO MULTIFAMILIAR,KR7A#151-68  POBLAR IV Bogota Colombia,4.716596,-74.029628
USAQUEN,EDIFICIO,CL148#7-40 AMANKAY Bogota Colombia,4.506509,-74.1051122
USAQUEN,EDIFICIO,CL146#21-60 IMARA Bogota Colombia,4.7293328,-74.0521242
USAQUEN,EDIFICIO,CL108A#1-75ESTE ALTOS DE LA HERRADURA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,KR11D#118A-24 RINCON DEL PARQUE  Bogota Colombia,4.6981584,-74.03845179999999
USAQUEN,CONJUNTO RESIDENCIAL,CL166#8D-44 ALTOS DE TIERRA SANTA  Bogota Colombia,4.7438375,-74.02740849999999
USAQUEN,EDIFICIO,CL142#11-43 PH 142 Bogota Colombia,4.7210062,-74.0355237
USAQUEN,EDIFICIO,KR12#146-72 CONJUNTO RESIDENCIAL ISCAY Bogota Colombia,4.727882200000001,-74.12029919999999
USAQUEN,EDIFICIO,CL112#2-84 AGRUPACION SANTA BARBARA ALTA LTDA Bogota Colombia,4.690712,-74.0339088
USAQUEN,EDIFICIO,CL101#16-26 NAVARRA 101  Bogota Colombia,4.6864829,-74.0492041
USAQUEN,EDIFICIO,KR11A#112-23 CELMAR Bogota Colombia,4.709715999999999,-74.1005782
USAQUEN,EDIFICIO,KR12#144-48 LARES 144 Bogota Colombia,4.7234682,-74.0358938
USAQUEN,EDIFICIO,CL110A#6-07 SANTA ANA Bogota Colombia,4.6883879,-74.0316048
USAQUEN,EDIFICIO,CL127B#14-28 TORRE DE ALCALA Bogota Colombia,4.6901481,-74.04411499999999
USAQUEN,EDIFICIO,KR9C#119-30 PRIMAVERA   I Bogota Colombia,4.6974494,-74.0341016
USAQUEN,EDIFICIO,CL116#9-16 GUADALAIR Bogota Colombia,4.6949711,-74.0355427
USAQUEN,EDIFICIO,CL147#7G-52 SCALA 28  CEDRITOS  Bogota Colombia,4.7253794,-74.03160199999999
USAQUEN,EDIFICIO,KR9#135C-45 LOS SAUCES Bogota Colombia,4.6877152,-74.0428036
USAQUEN,EDIFICIO,KR23#102-50 EL PARQUE Bogota Colombia,4.5950364,-74.09213199999999
USAQUEN,EDIFICIO,CL135A#10-66 CALIFORNIA ANTIGUA III Bogota Colombia,4.715968,-74.034837
USAQUEN,EDIFICIO,AK15#119-73 UNIRUEDA Bogota Colombia,4.699821399999999,-74.0433968
USAQUEN,EDIFICIO,KR6#131-46 PINAR DE LA SIERRA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,AGRUPACIÓN DE VIVIENDA,CL157#13B-20 MANZANA 17 DE LA URBANIZACION VILLAS DEL MEDITERRANEO - CONJUNTO ALMERIA Bogota Colombia,4.736138,-74.035904
USAQUEN,EDIFICIO,DG146#32-09/29 NEVADA Bogota Colombia,4.7543626,-74.106742
USAQUEN,EDIFICIO,KR12#145A-39 VITRA 146 Bogota Colombia,4.7250727,-74.03566719999999
USAQUEN,EDIFICIO,TV21#105-16 LA ALPUJARRA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO MULTIFAMILIAR,KR14B#112-37 ARONA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,KR12B#140-34 APA II Bogota Colombia,4.5781533,-74.100071
USAQUEN,AGRUPACIÓN RESIDENCIAL,KR14B#161-54 RINCON DEL PARQUE Bogota Colombia,4.739848299999999,-74.0354868
USAQUEN,EDIFICIO,KR18C#123-26 PORTAL DEL PARQUE Bogota Colombia,4.6894655,-74.0478287
USAQUEN,EDIFICIO,KR11A#117-24 ATLANTIS II Bogota Colombia,4.666076299999999,-74.05587369999999
USAQUEN,EDIFICIO,CL146#13-91 PORTAL ARCANGEL Bogota Colombia,4.7275294,-74.040128
USAQUEN,EDIFICIO,CL152#7H-74 CEDRO GOLF VEINTISIETE B 27B Bogota Colombia,4.7288748,-74.02998199999999
USAQUEN,EDIFICIO,KR12B#140-30 APA I Bogota Colombia,4.5781533,-74.100071
USAQUEN,EDIFICIO,DG108#3-48 SANTA BIBIANA Bogota Colombia,4.690498799999999,-74.05277819999999
USAQUEN,EDIFICIO,CL142#11-14 LA PALMA DE LOS CEDRITOS Bogota Colombia,4.7207978,-74.0346223
USAQUEN,EDIFICIO,CL127CBis#6-46 BALCONES DE BELLA SUIZA Bogota Colombia,4.7062007,-74.02716629999999
USAQUEN,EDIFICIO,KR12#119-08 BOX OFFICE  Bogota Colombia,4.5810331,-74.0953368
USAQUEN,CONJUNTO MULTIFAMILIAR,CL131A#09-59 EL VERGEL DEL COUNTRY I Y II ETAPA Bogota Colombia,4.7100688,-74.033484
USAQUEN,EDIFICIO,CL104#15-76 CAPRI Bogota Colombia,4.7310064,-74.0369892
USAQUEN,EDIFICIO,KR9A#134B-87 LISBOA Bogota Colombia,4.7144746,-74.0339691
USAQUEN,AGRUPACIÓN DE VIVIENDA,CL187#15A-25 BALMORAL NORTE III ETAPA Bogota Colombia,4.7632428,-74.0366921
USAQUEN,EDIFICIO,CL140#6-10 MONTELOMA XI XII Y XIII Bogota Colombia,4.7241877,-74.21790659999999
USAQUEN,CONJUNTO RESIDENCIAL,CL165A#8F-50 PLAZUELAS II Bogota Colombia,4.7152075,-74.0477198
USAQUEN,EDIFICIO,AV116#14A-36 AVENIDA 116 Bogota Colombia,4.6963962,-74.0418712
USAQUEN,CONJUNTO RESIDENCIAL,CL145#11-33 ARANJUEZ Bogota Colombia,4.7267921,-74.046901
USAQUEN,EDIFICIO,CL114A#28-51 RINCON DE LOS OLIVOS Bogota Colombia,4.697943599999999,-74.05393939999999
USAQUEN,EDIFICIO,CL124#18-63 DE CAMBIL 124 CLUB HOUSE Bogota Colombia,4.7031831,-74.0467778
USAQUEN,EDIFICIO,KR15#118-75 CENTRO COMERCIAL EL CARACOL Bogota Colombia,4.6982906,-74.043399
USAQUEN,CONJUNTO RESIDENCIAL,KR18A#182-59 ALAMEDA SAN ANTONIO II Bogota Colombia,4.7597492,-74.03960579999999
USAQUEN,EDIFICIO,KR18B#145-28 EPOCA I Bogota Colombia,4.7268816,-74.0451046
USAQUEN,EDIFICIO,KR18A#143-17 JARDIN DE LORETTO Bogota Colombia,4.9278671,-74.05709879999999
USAQUEN,EDIFICIO,KR11#117-96 GUAICAMAR Bogota Colombia,4.6968633,-74.0360012
USAQUEN,EDIFICIO,CL132A#30-51 CATAMA Bogota Colombia,4.725918,-74.07346799999999
USAQUEN,EDIFICIO,KR9C#121-30 GALLERY PARK Bogota Colombia,4.699251299999999,-74.0334278
USAQUEN,EDIFICIO,KR14A#127B-37 SAN ANDRE Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL134#13-80 VERDE COUNTRY Bogota Colombia,4.6886193,-74.0849817
USAQUEN,CONJUNTO RESIDENCIAL,CL112#1-10 MORAJI INTERIOR III Bogota Colombia,4.6957605,-74.0487125
USAQUEN,EDIFICIO,CL108A#21-42 KUSADASI PARK PH Bogota Colombia,4.695494,-74.0536474
USAQUEN,CONJUNTO RESIDENCIAL,CL159#7-74 SEPTIMA AVENIDA Bogota Colombia,4.7339977,-74.0252153
USAQUEN,CONJUNTO MULTIFAMILIAR,KR16D#159-83 MAGDALA Bogota Colombia,4.7380447,-74.0410837
USAQUEN,EDIFICIO,CL106#13-55 AKALOMA II Bogota Colombia,4.6932223,-74.0535193
USAQUEN,EDIFICIO,CL146#15-35 ALPES Bogota Colombia,4.5395614,-74.1555581
USAQUEN,EDIFICIO,CL114A#19A-74 RESERVA DE LOS MOLINOS Bogota Colombia,4.6982889,-74.0521372
USAQUEN,EDIFICIO,CL112#1-10 MORAJI INTERIOR 4 Bogota Colombia,4.6883552,-74.0275048
USAQUEN,EDIFICIO,CL147#7G-84 CALLE 147  Bogota Colombia,4.7255309,-74.03185979999999
USAQUEN,CONJUNTO RESIDENCIAL,KR13#152-35  ENTRECEDROS II Bogota Colombia,4.7319673,-74.0355731
USAQUEN,EDIFICIO,KR11#118-13 ALPADI Bogota Colombia,4.6970917,-74.03653480000001
USAQUEN,EDIFICIO,KR7#155C-20 NORTH POINT TORRE E Bogota Colombia,4.73129,-74.0233334
USAQUEN,EDIFICIO,CL127C#5A-29 TUCURINCA Bogota Colombia,4.7115798,-74.0587617
USAQUEN,EDIFICIO,KR14#109-65 EIVISSA Bogota Colombia,4.6922376,-74.04276759999999
USAQUEN,CONJUNTO RESIDENCIAL,KR4#150A-32 SOLVANG Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL100#22-30 PROVENZAL Bogota Colombia,4.6695704,-74.019712
USAQUEN,EDIFICIO,CL118A#13-42 QUANTUM Bogota Colombia,4.697894,-74.0385232
USAQUEN,EDIFICIO,CL151#18A-34 SAN TELMO  Bogota Colombia,4.732733899999999,-74.04402429999999
USAQUEN,CONJUNTO MULTIFAMILIAR,KR8C#185-21 EL PIREO  Bogota Colombia,4.765732,-74.02995299999999
USAQUEN,EDIFICIO,CL119#20A-26 PORTAL DEL PARQUE Bogota Colombia,4.6894655,-74.0478287
USAQUEN,EDIFICIO,KR17#122-58 VIOLONCELLO  Bogota Colombia,4.6922957,-74.1523423
USAQUEN,EDIFICIO,KR17A#103A-62 CEDRO VERDE Bogota Colombia,4.6898497,-74.04998309999999
USAQUEN,EDIFICIO,CL166#8H-51 TORRE SANTA RITA Bogota Colombia,4.7442265,-74.03148569999999
USAQUEN,EDIFICIO,CL135C#11A-62  LOS CASTANOS Bogota Colombia,4.7173771,-74.0371218
USAQUEN,EDIFICIO,KR21#122-77 NOGALES DE SANTA BARBARA Bogota Colombia,4.7031913,-74.0517061
USAQUEN,EDIFICIO,CL145A#13A-63 CONSTANZA PLAZA Bogota Colombia,4.7260748,-74.0386314
USAQUEN,CONJUNTO RESIDENCIAL,DG145#34-91 LAS AMAPOLAS ETAPA I Y II Bogota Colombia,4.561358999999999,-74.0801305
USAQUEN,EDIFICIO,CL135#7-76 ALTOS DEL BOSQUE Bogota Colombia,4.7140184,-74.0302489
USAQUEN,EDIFICIO,KR13#101-45 GUADAY Bogota Colombia,4.637732,-74.065503
USAQUEN,EDIFICIO,KR17#106-10 SCIAVARI Bogota Colombia,4.5847279,-74.1004513
USAQUEN,CONJUNTO RESIDENCIAL,CL123#15A-46 123 PARK Bogota Colombia,4.701800800000001,-74.0436915
USAQUEN,EDIFICIO,CL145#13A-66 VENTURA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,KR12#140-91 BOSQUE PANORAMA Bogota Colombia,4.7213325,-74.0371165
USAQUEN,CONJUNTO RESIDENCIAL,CL140#19A-14 ASTRAL Bogota Colombia,4.7235667,-74.04725049999999
USAQUEN,EDIFICIO,KR16#142-21 PENINSULA I Bogota Colombia,4.7237282,-74.0421386
USAQUEN,EDIFICIO,KR7F#146-55 PORTAL DE ALCALA Bogota Colombia,4.7023135,-74.04834869999999
USAQUEN,CONJUNTO RESIDENCIAL,CL147#15-51 PUEBLA DE LAS CAMPANAS Bogota Colombia,4.7292973,-74.04246599999999
USAQUEN,EDIFICIO,KR11B#123-30 BUNGAVILLA  123 TORRE 9 Bogota Colombia,4.5889787,-74.17099879999999
USAQUEN,EDIFICIO,CL150#22B-29 VICTORIA CAPRI Bogota Colombia,4.730025,-74.0372863
USAQUEN,EDIFICIO,KR13#140-88 GLORIA TERESA Bogota Colombia,4.637732,-74.065503
USAQUEN,EDIFICIO,CL124#19A-02 NUEVA SANTA BARBARA Bogota Colombia,4.7038549,-74.04996229999999
USAQUEN,EDIFICIO,AK15#143-51 CARDENAL Bogota Colombia,4.7307503,-74.04055
USAQUEN,EDIFICIO,CL123#11B-31 OLIMPO Bogota Colombia,4.700898599999999,-74.035749
USAQUEN,EDIFICIO,CL109#18B-31 FUTURA ROYAL Bogota Colombia,4.694656999999999,-74.0497013
USAQUEN,EDIFICIO,KR13A#113-30 MYKONOS Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,CONJUNTO RESIDENCIAL,CL107A#7C-50 CAMINO SANTA ANA Bogota Colombia,4.6871491,-74.0378369
USAQUEN,EDIFICIO,KR22#116-34 EL DIAMANTE Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,KR15A#120-42 SANTA BARBARA Bogota Colombia,4.699711,-74.0435765
USAQUEN,EDIFICIO,CL145#17-26 DRACMA VII Bogota Colombia,4.7267921,-74.046901
USAQUEN,EDIFICIO,KR23#100-32 EME 101 Bogota Colombia,4.6875338,-74.0558033
USAQUEN,EDIFICIO,CL118A#12-31 PLAZUELA DE SANTA BARBARA Bogota Colombia,4.697113,-74.03854799999999
USAQUEN,EDIFICIO,CL127A#19-58 BAZHAI Bogota Colombia,4.7098929,-74.0614957
USAQUEN,EDIFICIO,CL128#7A-24 ALPES DE GINEBRA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL144#13-66 METROPOLITANA III Bogota Colombia,4.7251704,-74.0401792
USAQUEN,PROYECTO,CL151#19-38 TINAMU  Bogota Colombia,4.7288597,-74.0328292
USAQUEN,AGRUPACIÓN DE VIVIENDA,CL146#11-07 LOS ALCAPARROS Bogota Colombia,4.7330415,-74.1168685
USAQUEN,EDIFICIO,KR11#144-43 PALATINO Bogota Colombia,4.716145,-74.02920499999999
USAQUEN,MULTIFAMILIAR,CL144#19A-16 JEREZ Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL142#6-80 BOSQUES DE LA CANADA INTERIOR 1 Y 2 Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,TV18A#102-39 PRIVILEGIOS DEL PARQUE Bogota Colombia,4.6839851,-74.0518213
USAQUEN,EDIFICIO,KR10#113-46 EL GALEON IV Bogota Colombia,4.693474999999999,-74.0368968
USAQUEN,EDIFICIO,KR19A#104-53 104 NAVARRA Bogota Colombia,4.6954657,-74.0512902
USAQUEN,EDIFICIO,CL116#14-06 TIKAL Bogota Colombia,4.6961514,-74.0410536
USAQUEN,EDIFICIO,KR12#129-25 MARCORAL Bogota Colombia,4.722517,-74.0832329
USAQUEN,CONJUNTO RESIDENCIAL,AV19#127-23 SAUSALITO  Bogota Colombia,4.6587835,-74.11078239999999
USAQUEN,EDIFICIO,CL127Bis#19-31 PALMA AVANTI Bogota Colombia,4.7073095,-74.051437
USAQUEN,CONJUNTO RESIDENCIAL,CL152#12C-12 ENTRECEDROS Bogota Colombia,4.7319673,-74.0355731
USAQUEN,CONJUNTO RESIDENCIAL,CL142#8A-39 BOSQUES DE LA CANADA Bogota Colombia,4.7184153,-74.02762369999999
USAQUEN,EDIFICIO,CL104#17-37 CASA NEVADA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,KR14B#112-95 JUAN PABLO Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL103#12-20 DEBBIES Bogota Colombia,4.6887388,-74.0516856
USAQUEN,EDIFICIO,CL128A#18-48 BARZA Bogota Colombia,4.712173,-74.047685
USAQUEN,CENTRO COMERCIAL,CL140#12B-61 CEDRITOS PLAZA 140 Bogota Colombia,4.7202822,-74.0387851
USAQUEN,EDIFICIO,KR23#102-70 EL PARQUE  Bogota Colombia,4.5950364,-74.09213199999999
USAQUEN,EDIFICIO,KR5#131-74 HILLS Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL118#20-58 118 OLIVAR DE SANTA BARBARA Bogota Colombia,4.6999881,-74.05200549999999
USAQUEN,EDIFICIO,KR6Bis#127C-50 RESERVA DEL BOSQUE Bogota Colombia,4.705699,-74.027277
USAQUEN,EDIFICIO,KR18C#112-76 PARQUE 112 Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL109#1A-53ESTE PIEDEMONTE Bogota Colombia,4.6854113,-74.0287863
USAQUEN,EDIFICIO,KR12#146-44 BOSQUE DE ALCAPARROS Bogota Colombia,4.7255771,-74.0350765
USAQUEN,EDIFICIO,CL116A#20-07 ALMARU NAVARRA  Bogota Colombia,4.6936906,-74.0525176
USAQUEN,EDIFICIO,KR19A#105-40 EUKALIPTUS Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL119#15A-63 RINCON 119 Bogota Colombia,4.6986091,-74.04106449999999
USAQUEN,EDIFICIO,KR13A#127A-32 BONAIRE Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,CL104#15-56 NUEVA AMERICA Bogota Colombia,4.6916731,-74.0589694
USAQUEN,EDIFICIO,KR7C#127-44 BAU 127 Bogota Colombia,4.7033759,-74.0309566
USAQUEN,CONJUNTO,DG182#20-71 PORTAL DEL NORTE Bogota Colombia,4.7589844,-74.0428652
USAQUEN,EDIFICIO,KR15#112-46 SANTA BARBARA III Bogota Colombia,4.6950312,-74.04313970000001
USAQUEN,EDIFICIO,KR13#102-65 TABASKO Bogota Colombia,4.637732,-74.065503
USAQUEN,EDIFICIO,KR13A#101-96 TORRE CHICO Bogota Colombia,4.6767688,-74.0502472
USAQUEN,EDIFICIO,KR21#135-60 JAEN  Bogota Colombia,4.7335186,-74.0790318
USAQUEN,EDIFICIO,CL147#17-60 EL VIENTO Bogota Colombia,4.7298503,-74.04448670000001
USAQUEN,EDIFICIO,AK9#117A-41 TATIANA Bogota Colombia,4.710988599999999,-74.072092
USAQUEN,EDIFICIO,KR13A#102-25 CARRERA 13 A Bogota Colombia,4.6857504,-74.0447564
USAQUEN,EDIFICIO,KR13A#127-47 PARQUES DE LA CAROLINA Bogota Colombia,4.7063115,-74.0398872
